facility_id,facility_type,longitude_clean,latitude_clean,geom,med_officers,nurses_midwives,chews,lab_scientists,pharm_techs,adequacy_status
HF00977,Primary Health Centre,9.919522,11.099155,"\x01\x01\x00\x00\x00\xB0\xE7k\x96\xCB\xD6#@Bx\xB4q\xC42&@",0.0,7.0,8.0,1.0,1.0,adequate
HF00202,Cottage Hospital,6.741082,10.618374,\x01\x01\x00\x00\x00\xF9\x9D&3\xDE\xF6\x1A@\xB6dU\x84\x9B<%@,,,,,,no_personnel_record
HF00853,Primary Health Centre,8.967566,8.444522,\x01\x01\x00\x00\x00mq\x8D\xCFd\xEF!@|\xB48c\x98\xE3 @,0.0,5.0,2.0,1.0,0.0,inadequate
HF00481,Cottage Hospital,8.212088,10.281884,\x01\x01\x00\x00\x00\x83\xBF_\xCC\x96l @\x05\x88\x82\x19S\x90$@,,,,,,no_personnel_record
HF00225,Primary Health Centre,6.499245,10.12354,\x01\x01\x00\x00\x00\x1E\xC4\xCE\x14:\xFF\x19@\xE5~\x87\xA2@?$@,0.0,2.0,4.0,1.0,0.0,adequate
HF00129,General Hospital,6.832433,9.706995,"\x01\x01\x00\x00\x00\xD6q\xFCPiT\x1B@\xFC\xDE\xA6?\xFBi#@",,,,,,no_personnel_record
HF00117,Comprehensive Health Centre,6.626353,9.627134,"\x01\x01\x00\x00\x00\x86\x01K\xAEb\x81\x1A@Yk(\xB5\x17A#@",4.0,6.0,9.0,1.0,1.0,adequate
HF00382,Health Post,7.021155,7.869011,\x01\x01\x00\x00\x00h\x96\x04\xA8\xA9\x15\x1C@\x00u\x03\x05\xDEy\x1F@,0.0,1.0,2.0,1.0,0.0,adequate
HF00456,Primary Health Centre,7.217766,9.111637,\x01\x01\x00\x00\x00\x13\xB9\xE0\x0C\xFE\xDE\x1C@\x0F\x0C |(9\x22@,0.0,4.0,3.0,2.0,1.0,adequate
HF00650,Primary Health Centre,8.012237,11.519807,\x01\x01\x00\x00\x001\x9A\x95\xEDC\x06 @\xB8v\xA2$$\x0A\x27@,0.0,6.0,5.0,2.0,2.0,adequate
HF00220,Primary Health Centre,6.171554,10.277902,\x01\x01\x00\x00\x00\xF0\xFD\x0D\xDA\xAB\xAF\x18@i\xFC\xC2+I\x8E$@,0.0,4.0,5.0,2.0,0.0,adequate
HF00219,Primary Health Centre,6.11841,10.186953,\x01\x01\x00\x00\x00\xD3\x13\x96x@y\x18@7\xC7\xB9M\xB8_$@,3.0,7.0,9.0,3.0,1.0,adequate
HF00537,Comprehensive Health Centre,8.709088,10.373727,\x01\x01\x00\x00\x00\xDB\xF8\x13\x95\x0Dk!@\xAFC5%Y\xBF$@,5.0,10.0,8.0,0.0,3.0,inadequate
HF00777,Health Post,8.716494,7.7319,\x01\x01\x00\x00\x00z\x8F3M\xD8n!@\x05\xC5\x8F1w\xED\x1E@,0.0,3.0,2.0,1.0,0.0,adequate
HF00867,Health Post,8.891956,8.983104,\x01\x01\x00\x00\x00$\xF1\xF2t\xAE\xC8!@2\x22QhY\xF7!@,1.0,2.0,1.0,0.0,0.0,inadequate
HF00107,Primary Health Centre,7.459896,9.665336,"\x01\x01\x00\x00\x00\xAF>\x1E\xFA\xEE\xD6\x1D@\xF2\xB3\x91\xEB\xA6T#@",3.0,0.0,5.0,0.0,0.0,inadequate
HF01190,Comprehensive Health Centre,10.107482,8.911105,\x01\x01\x00\x00\x00=\xD1u\xE1\x077$@\xB4q\xC4Z|\xD2!@,1.0,5.0,5.0,1.0,1.0,adequate
HF00328,Comprehensive Health Centre,8.069758,7.640847,"\x01\x01\x00\x00\x00\xCCD\x11R\xB7# @w\xF5*2:\x90\x1E@",2.0,1.0,4.0,3.0,1.0,inadequate
HF00373,Primary Health Centre,6.771099,8.76038,\x01\x01\x00\x00\x00\xC9\xE9\xEB\xF9\x9A\x15\x1B@\xA1\x10\x01\x87P\x85!@,3.0,4.0,4.0,1.0,0.0,adequate
HF00533,Primary Health Centre,8.710153,9.952871,"\x01\x01\x00\x00\x00\x05P\x8C,\x99k!@\x17\x9D,\xB5\xDE\xE7#@",0.0,4.0,1.0,1.0,1.0,inadequate
HF01018,Health Post,10.415712,11.400667,"\x01\x01\x00\x00\x00\x08\x1C\x094\xD8\xD4$@A,\x9B9$\xCD&@",0.0,3.0,3.0,1.0,0.0,adequate
HF00759,Primary Health Centre,8.274203,7.795146,\x01\x01\x00\x00\x00 \xEE\xEAUd\x8C @M.\xC6\xC0:.\x1F@,3.0,3.0,6.0,1.0,0.0,adequate
HF01110,Primary Health Centre,9.13005,11.488819,\x01\x01\x00\x00\x00\x8A\xB0\xE1\xE9\x95B\x22@\xACS\xE5{F\xFA&@,0.0,0.0,2.0,0.0,2.0,inadequate
HF01283,Health Post,9.920291,10.294765,"\x01\x01\x00\x00\x005\x9B\xC7a0\xD7#@\xC9\x02&p\xEB\x96$@",0.0,1.0,1.0,1.0,0.0,inadequate
HF00053,Comprehensive Health Centre,6.135046,9.788586,"\x01\x01\x00\x00\x00\x8D\xD2\xA5\x7FI\x8A\x18@\xBB*P\x8B\xC1\x93#@",1.0,0.0,7.0,0.0,2.0,inadequate
HF01230,Cottage Hospital,9.561203,9.790795,"\x01\x01\x00\x00\x00\x8D\xD5\xE6\xFFU\x1F#@>\xAE\x0D\x15\xE3\x94#@",4.0,23.0,26.0,3.0,4.0,adequate
HF00656,Comprehensive Health Centre,8.164714,11.256375,\x01\x01\x00\x00\x00\xFEb\xB6dUT @%\x06\x81\x95C\x83&@,,,,,,no_personnel_record
HF00713,Primary Health Centre,9.115763,7.689633,"\x01\x01\x00\x00\x00w,\xB6IE;\x22@/\xF84\x27/\xC2\x1E@",1.0,2.0,3.0,1.0,0.0,adequate
HF01238,Cottage Hospital,9.773458,9.793496,"\x01\x01\x00\x00\x00\xBD\xA8\xDD\xAF\x02\x8C#@}\x03\x93\x1BE\x96#@",1.0,9.0,7.0,0.0,0.0,inadequate
HF00508,Comprehensive Health Centre,7.801673,10.179489,\x01\x01\x00\x00\x00GXT\xC4\xE94\x1F@\xC6\xFBq\xFB\xE5[$@,2.0,7.0,7.0,4.0,0.0,adequate
HF00196,Health Post,6.585774,10.841617,"\x01\x01\x00\x00\x00oc\xB3#\xD5W\x1A@\xE8\x83el\xE8\xAE%@",0.0,2.0,2.0,0.0,0.0,adequate
HF00448,Comprehensive Health Centre,7.229764,8.75965,\x01\x01\x00\x00\x00M1\x07AG\xEB\x1C@\x14\xD0D\xD8\xF0\x84!@,1.0,2.0,4.0,0.0,2.0,inadequate
HF00442,Primary Health Centre,7.448374,8.456653,\x01\x01\x00\x00\x00\xBF\x81\xC9\x8D\x22\xCB\x1D@\x96=\x09l\xCE\xE9 @,0.0,0.0,4.0,0.0,1.0,inadequate
HF00300,Health Post,7.459246,7.992608,\x01\x01\x00\x00\x00xF[\x95D\xD6\x1D@\xEB\xFDF;n\xF8\x1F@,0.0,1.0,0.0,0.0,0.0,inadequate
HF00025,Primary Health Centre,6.170968,8.856011,\x01\x01\x00\x00\x00n\xA6B<\x12\xAF\x18@S\x08\xE4\x12G\xB6!@,0.0,5.0,5.0,0.0,0.0,adequate
HF01135,General Hospital,9.684933,9.121296,"\x01\x01\x00\x00\x00\xFF\xE6\xC5\x89\xAF^#@oEb\x82\x1A>\x22@",0.0,10.0,12.0,0.0,3.0,inadequate
HF00486,Health Post,8.405129,10.300582,\x01\x01\x00\x00\x00\x87R{\x11m\xCF @U\x88G\xE2\xE5\x99$@,1.0,2.0,2.0,0.0,0.0,adequate
HF01248,Primary Health Centre,9.257016,10.040717,\x01\x01\x00\x00\x00\xF4\x18\xE5\x99\x97\x83\x22@P\xC8\xCE\xDB\xD8\x14$@,0.0,4.0,4.0,1.0,0.0,adequate
HF00942,Primary Health Centre,9.375986,10.579926,\x01\x01\x00\x00\x00\xF9\x81\xAB<\x81\xC0\x22@@3\x88\x0F\xEC(%@,0.0,1.0,3.0,1.0,0.0,inadequate
HF01004,Comprehensive Health Centre,10.581101,10.885448,\x01\x01\x00\x00\x00\x86X\xFD\x11\x86)%@\x02\x9E\xB4pY\xC5%@,5.0,11.0,22.0,0.0,0.0,inadequate
HF01060,Health Post,10.256319,10.591651,\x01\x01\x00\x00\x00\xD5\xAFt><\x83$@\x99J?\xE1\xEC.%@,1.0,2.0,0.0,0.0,1.0,inadequate
HF00677,Cottage Hospital,7.936897,10.99264,"\x01\x01\x00\x00\x00\xCE\xE1Z\xEDa\xBF\x1F@#gaO;\xFC%@",2.0,13.0,5.0,3.0,6.0,adequate
HF01159,Comprehensive Health Centre,9.945147,9.154065,"\x01\x01\x00\x00\x005\xD3\xBDN\xEA\xE3#@\x9E\xEA\x90\x9B\xE1N\x22@",0.0,3.0,5.0,2.0,2.0,inadequate
HF00460,Primary Health Centre,7.721139,9.1017,\x01\x01\x00\x00\x00\x07{\x13Cr\xE2\x1E@\xA3\x01\xBC\x05\x124\x22@,0.0,0.0,2.0,0.0,1.0,inadequate
HF01323,Primary Health Centre,10.487941,9.914609,"\x01\x01\x00\x00\x00L\xC1\x1Ag\xD3\xF9$@)A\x7F\xA1G\xD4#@",0.0,0.0,7.0,2.0,2.0,inadequate
HF00723,Primary Health Centre,8.678205,8.377179,\x01\x01\x00\x00\x00\xA5\xF7\x8D\xAF=[!@\xD9y\x1B\x9B\x1D\xC1 @,3.0,3.0,7.0,1.0,0.0,adequate
HF00301,Comprehensive Health Centre,7.407445,7.785653,\x01\x01\x00\x00\x00\xC5\xAC\x17C9\xA1\x1D@d\x04T8\x82$\x1F@,1.0,0.0,5.0,0.0,0.0,inadequate
HF01012,Health Post,10.530803,11.314902,\x01\x01\x00\x00\x00\xC5<+i\xC5\x0F%@\xD6\xE3\xBE\xD5:\xA1&@,0.0,0.0,3.0,0.0,0.0,adequate
HF00205,General Hospital,6.853147,10.388536,\x01\x01\x00\x00\x00\xD8\xB8\xFE]\x9Fi\x1B@\x27\xA3\xCA0\xEE\xC6$@,3.0,25.0,7.0,10.0,0.0,inadequate
HF901211,Health Post,8.894472,9.63016,"\x01\x01\x00\x00\x00\x1C`\xE6;\xF8\xC9!@\xA6~\xDET\xA4B#@",,,,,,no_personnel_record
HF00950,Comprehensive Health Centre,8.916963,10.944127,"\x01\x01\x00\x00\x00\xBBH\xA1,|\xD5!@\x8B\x8A8\x9Dd\xE3%@",1.0,1.0,5.0,0.0,1.0,inadequate
HF00646,Primary Health Centre,8.661667,10.69912,\x01\x01\x00\x00\x00S\xAF[\x04\xC6R!@\x84\xF5\x7F\x0E\xF3e%@,,,,,,no_personnel_record
HF00701,Primary Health Centre,8.634443,11.522587,\x01\x01\x00\x00\x00-Z\x80\xB6\xD5D!@\x27\xA1\xF4\x85\x90\x0B\x27@,0.0,0.0,2.0,2.0,3.0,inadequate
HF01158,Health Post,9.960877,9.197386,"\x01\x01\x00\x00\x00\x0A\xF5\xF4\x11\xF8\xEB#@c`\x1D\xC7\x0Fe\x22@",0.0,0.0,1.0,0.0,0.0,inadequate
HF01186,Primary Health Centre,9.87019,8.952257,"\x01\x01\x00\x00\x00\xCB\x9C.\x8B\x89\xBD#@.\xC6\xC0:\x8E\xE7!@",0.0,1.0,0.0,0.0,0.0,inadequate
HF01183,Primary Health Centre,9.594434,9.413034,"\x01\x01\x00\x00\x00\xCCB;\xA7Y0#@\xAAED1y\xD3\x22@",0.0,2.0,0.0,1.0,1.0,inadequate
HF00665,Primary Health Centre,8.493358,10.894855,\x01\x01\x00\x00\x00\xA0pvk\x99\xFC @\xFCR?o*\xCA%@,0.0,6.0,6.0,1.0,3.0,adequate
HF01116,Primary Health Centre,9.222171,11.236469,\x01\x01\x00\x00\x00>=\xB6e\xC0q\x22@ \x09\xFBv\x12y&@,1.0,3.0,3.0,1.0,1.0,adequate
HF00125,Primary Health Centre,6.714454,9.255895,\x01\x01\x00\x00\x00L\xFCQ\xD4\x99\xDB\x1A@{k`\xAB\x04\x83\x22@,0.0,2.0,1.0,1.0,1.0,inadequate
HF01093,Primary Health Centre,8.87432,11.169791,\x01\x01\x00\x00\x00:z\xFC\xDE\xA6\xBF!@nO\x90\xD8\xEEV&@,1.0,3.0,4.0,0.0,2.0,adequate
HF01197,Primary Health Centre,10.250894,9.056913,"\x01\x01\x00\x00\x00w\x86\xA9-u\x80$@;oc\xB3#\x1D\x22@",0.0,2.0,3.0,0.0,0.0,adequate
HF00504,Comprehensive Health Centre,7.799663,10.447606,"\x01\x01\x00\x00\x00\xF5H\x83\xDB\xDA2\x1F@\x9C\xFC\x16\x9D,\xE5$@",0.0,0.0,13.0,2.0,0.0,inadequate
HF01090,Primary Health Centre,8.756392,11.285943,\x01\x01\x00\x00\x00}\xE9\xED\xCFE\x83!@N\x0A\xF3\x1Eg\x92&@,2.0,3.0,5.0,0.0,0.0,adequate
HF00323,Primary Health Centre,8.002708,7.723022,\x01\x01\x00\x00\x00\x09\xE0f\xF1b\x01 @p\x27\x11\xE1_\xE4\x1E@,0.0,2.0,0.0,2.0,0.0,inadequate
HF00640,Health Post,8.441586,10.700668,\x01\x01\x00\x00\x00/\xBEh\x8F\x17\xE2 @\x1C\xB5\xC2\xF4\xBDf%@,0.0,1.0,1.0,0.0,0.0,inadequate
HF00104,Health Post,7.528177,9.739169,"\x01\x01\x00\x00\x00a\xFFun\xDA\x1C\x1E@\x1Eo\xF2[tz#@",0.0,1.0,3.0,0.0,0.0,adequate
HF00732,Primary Health Centre,8.23668,8.166848,\x01\x01\x00\x00\x00\x0C<\xF7\x1E.y @W\xCE\xDE\x19mU @,0.0,4.0,4.0,1.0,1.0,adequate
HF00447,Primary Health Centre,7.265888,8.704903,\x01\x01\x00\x00\x00l\x98\xA1\xF1D\x10\x1D@_\xB4\xC7\x0B\xE9h!@,1.0,1.0,2.0,0.0,1.0,inadequate
HF00393,Comprehensive Health Centre,7.278764,7.992849,\x01\x01\x00\x00\x00e5]Ot\x1D\x1D@\x18w\x83h\xAD\xF8\x1F@,0.0,5.0,13.0,1.0,0.0,inadequate
HF00297,Primary Health Centre,7.914241,7.602241,\x01\x01\x00\x00\x00;\xA6\xEE\xCA.\xA8\x1F@\xC9=]\xDD\xB1h\x1E@,2.0,2.0,3.0,0.0,1.0,adequate
HF00571,General Hospital,7.296889,10.658045,\x01\x01\x00\x00\x00(+\x86\xAB\x030\x1D@\xB7\x974F\xEBP%@,5.0,22.0,12.0,7.0,2.0,adequate
HF00312,Cottage Hospital,7.702842,7.568388,\x01\x01\x00\x00\x00\x5C\x051\xD0\xB5\xCF\x1E@a\xC1\xFD\x80\x07F\x1E@,3.0,16.0,0.0,6.0,2.0,inadequate
HF00552,Comprehensive Health Centre,7.789709,9.752498,"\x01\x01\x00\x00\x00nm\xE1y\xA9(\x1F@^\x9C\xF8jG\x81#@",2.0,1.0,8.0,0.0,1.0,inadequate
HF01286,General Hospital,10.069643,10.235692,"\x01\x01\x00\x00\x00h\xCAN?\xA8#$@\x90\xDB/\x9F\xACx$@",8.0,9.0,15.0,9.0,4.0,inadequate
HF00326,Primary Health Centre,,,,1.0,7.0,2.0,0.0,0.0,inadequate
HF00048,Health Post,5.874698,9.865064,"\x01\x01\x00\x00\x00\xA6\x81\x1F\xD5\xB0\x7F\x17@\xD6\xE4)\xAB\xE9\xBA#@",0.0,2.0,2.0,1.0,0.0,adequate
HF00164,Primary Health Centre,7.49356,9.920894,"\x01\x01\x00\x00\x00~t\xEA\xCAg\xF9\x1D@N*\x1Ak\x7F\xD7#@",0.0,7.0,5.0,0.0,1.0,adequate
HF01256,Comprehensive Health Centre,9.337844,10.003093,\x01\x01\x00\x00\x00\xB6L\x86\xE3\xF9\xAC\x22@l\xB1\xDBg\x95\x01$@,2.0,1.0,12.0,3.0,4.0,inadequate
HF00928,Comprehensive Health Centre,8.473544,8.668456,\x01\x01\x00\x00\x00\x1Eo\xF2[t\xF2 @E\xA1e\xDD?V!@,9.0,17.0,16.0,1.0,2.0,adequate
HF00851,Cottage Hospital,9.572852,8.426794,"\x01\x01\x00\x00\x00y\xE5z\xDBL%#@\x0FB@\xBE\x84\xDA @",0.0,15.0,15.0,2.0,5.0,inadequate
HF01193,Primary Health Centre,10.149777,9.069331,"\x01\x01\x00\x00\x00\xD0b)\x92\xAFL$@\xAD2SZ\x7F#\x22@",1.0,1.0,2.0,0.0,0.0,inadequate
HF00019,Health Post,6.233549,8.751762,\x01\x01\x00\x00\x00\xD4\x0D\x14x\x27\xEF\x18@H\xC0\xE8\xF2\xE6\x80!@,0.0,0.0,1.0,0.0,0.0,inadequate
HF00766,Health Post,8.676057,7.616658,\x01\x01\x00\x00\x00\xB8v\xA2$$Z!@_D\xDB1uw\x1E@,0.0,0.0,1.0,0.0,0.0,inadequate
HF01171,Primary Health Centre,10.229463,8.917265,"\x01\x01\x00\x00\x00\xBBH\xA1,|u$@\xE8\x87\x11\xC2\xA3\xD5!@",0.0,3.0,3.0,0.0,0.0,adequate
HF01176,Primary Health Centre,9.509636,9.152244,"\x01\x01\x00\x00\x00\x80\xBA\x81\x02\xEF\x04#@B\x06\xF2\xEC\xF2M\x22@",1.0,4.0,4.0,1.0,0.0,adequate
HF01279,Health Post,9.902561,10.018031,"\x01\x01\x00\x00\x00EJ\xB3y\x1C\xCE#@\xDC\xA0\xF6[;\x09$@",0.0,1.0,4.0,1.0,0.0,adequate
HF01188,Primary Health Centre,9.825574,8.786015,"\x01\x01\x00\x00\x00\x16\xDB\xA4\xA2\xB1\xA6#@\xB5T\xDE\x8Ep\x92!@",1.0,1.0,2.0,0.0,1.0,inadequate
HF00127,Primary Health Centre,6.788865,9.079884,\x01\x01\x00\x00\x00\x0F\xD6\xFF9\xCC\x27\x1B@\x84\xF2>\x8E\xE6(\x22@,0.0,3.0,2.0,0.0,0.0,inadequate
HF00606,Primary Health Centre,7.41366,10.694819,\x01\x01\x00\x00\x00H\xA7\xAE|\x96\xA7\x1D@cG\xE3P\xBFc%@,1.0,3.0,7.0,1.0,0.0,adequate
HF00418,Comprehensive Health Centre,7.708377,8.788659,\x01\x01\x00\x00\x00Q\xF4\xC0\xC7`\xD5\x1E@cd\xC9\x1C\xCB\x93!@,1.0,5.0,12.0,3.0,0.0,adequate
HF00671,Primary Health Centre,8.860195,10.976326,\x01\x01\x00\x00\x00\x8D]\xA2zk\xB8!@\x10x`\x00\xE1\xF3%@,,,,,,no_personnel_record
HF00018,Health Post,6.128625,8.706849,\x01\x01\x00\x00\x00\xC1\xCA\xA1E\xB6\x83\x18@\xADk\xB4\x1C\xE8i!@,0.0,0.0,1.0,0.0,0.0,inadequate
HF00045,Primary Health Centre,5.869062,9.920266,"\x01\x01\x00\x00\x00\x10\xC9\x90c\xEBy\x17@\xD1=\xEB\x1A-\xD7#@",,,,,,no_personnel_record
HF01072,Comprehensive Health Centre,9.957937,10.797267,"\x01\x01\x00\x00\x00\xB7A\xED\xB7v\xEA#@-\x5CVa3\x98%@",2.0,24.0,6.0,1.0,5.0,adequate
HF00781,Health Post,8.35,7.37,\x01\x01\x00\x00\x0033333\xB3 @{\x14\xAEG\xE1z\x1D@,,,,,,no_personnel_record
HF00480,Health Post,8.253691,10.386488,\x01\x01\x00\x00\x00>\x94h\xC9\xE3\x81 @\xC8\x97P\xC1\xE1\xC5$@,0.0,1.0,0.0,1.0,1.0,inadequate
HF00317,Cottage Hospital,7.788964,7.669043,\x01\x01\x00\x00\x00\xA8\xE2\xC6-\xE6\x27\x1F@\x8Ex\xB2\x9B\x19\xAD\x1E@,0.0,17.0,11.0,0.0,0.0,inadequate
HF00642,Cottage Hospital,8.661271,10.545037,\x01\x01\x00\x00\x00 \x96\xCD\x1C\x92R!@L8\xF4\x16\x0F\x17%@,3.0,8.0,29.0,2.0,6.0,adequate
HF00800,Health Post,9.85975,8.43158,"\x01\x01\x00\x00\x00\xD5x\xE9&1\xB8#@\x227\xC3\x0D\xF8\xDC @",0.0,1.0,1.0,1.0,0.0,inadequate
HF00530,Health Post,8.627293,9.839852,"\x01\x01\x00\x00\x00\xFB\x04P\x8C,A!@\xDC\xF5\xD2\x14\x01\xAE#@",0.0,2.0,2.0,0.0,0.0,adequate
HF00690,Primary Health Centre,7.89026,11.130176,\x01\x01\x00\x00\x00r\xBFCQ\xA0\x8F\x1F@\xBDr\xBDm\xA6B&@,0.0,7.0,2.0,0.0,2.0,inadequate
HF01016,Primary Health Centre,10.3954,11.35001,\x01\x01\x00\x00\x00C\xADi\xDEq\xCA$@\xC1\x8B\xBE\x824\xB3&@,0.0,0.0,3.0,2.0,0.0,inadequate
HF00055,Primary Health Centre,6.028129,9.875043,"\x01\x01\x00\x00\x00\xD8F<\xD9\xCD\x1C\x18@\xFD/\xD7\xA2\x05\xC0#@",,,,,,no_personnel_record
HF00742,Comprehensive Health Centre,,,,0.0,6.0,7.0,3.0,3.0,inadequate
HF00424,Primary Health Centre,7.904786,8.508298,\x01\x01\x00\x00\x00\xBE\x83\x9F8\x80\x9E\x1F@\x92>\xAD\xA2?\x04!@,0.0,7.0,2.0,3.0,0.0,inadequate
HF01045,Cottage Hospital,10.763168,10.409072,\x01\x01\x00\x00\x00\x1C\xB5\xC2\xF4\xBD\x86%@+k\x9B\xE2q\xD1$@,0.0,9.0,24.0,6.0,3.0,inadequate
HF00252,Comprehensive Health Centre,7.944015,8.063994,\x01\x01\x00\x00\x00\xD8\xBB?\xDE\xAB\xC6\x1F@\xCBGR\xD2\xC3  @,1.0,7.0,3.0,5.0,2.0,inadequate
HF00581,Primary Health Centre,7.760343,10.743219,\x01\x01\x00\x00\x00Y\xF8\xFAZ\x97\x0A\x1F@\x1A\x88e3\x87|%@,0.0,6.0,2.0,1.0,1.0,inadequate
HF00767,Primary Health Centre,8.505608,7.653055,"\x01\x01\x00\x00\x00#1A\x0D\xDF\x02!@\x06\xF5-s\xBA\x9C\x1E@",,,,,,no_personnel_record
HF01302,Comprehensive Health Centre,10.039107,9.771793,"\x01\x01\x00\x00\x00\xDF\x16,\xD5\x05\x14$@?\x90\xBCs(\x8B#@",0.0,13.0,12.0,2.0,2.0,inadequate
HF00675,Health Post,8.061331,10.799394,\x01\x01\x00\x00\x00Bv\xDE\xC6f\x1F @\xBC<\x9D+J\x99%@,0.0,1.0,2.0,0.0,1.0,adequate
HF01080,Health Post,9.347394,11.555642,\x01\x01\x00\x00\x00;\xA7Y\xA0\xDD\xB1\x22@m\x91\xB4\x1B}\x1C\x27@,0.0,1.0,0.0,0.0,0.0,inadequate
HF00406,Comprehensive Health Centre,6.43209,8.585277,\x01\x01\x00\x00\x00\xED\xB6\x0B\xCDu\xBA\x19@\xB53Lm\xA9+!@,0.0,2.0,9.0,0.0,0.0,inadequate
HF01169,Primary Health Centre,10.146689,8.826966,\x01\x01\x00\x00\x00\xAB]\x13\xD2\x1AK$@\xD1\xCEi\x16h\xA7!@,,,,,,no_personnel_record
HF00661,Health Post,8.465687,11.036799,\x01\x01\x00\x00\x00?X\xC6\x86n\xEE @\x0F\x0D\x8BQ\xD7\x12&@,0.0,0.0,1.0,0.0,0.0,inadequate
HF00806,Comprehensive Health Centre,10.102937,8.35036,\x01\x01\x00\x00\x00\xC2\x18\x91(\xB44$@3\xA7\xCBbb\xB3 @,0.0,6.0,11.0,4.0,0.0,inadequate
HF01132,Primary Health Centre,9.917037,11.349912,"\x01\x01\x00\x00\x00\xA4q\xA8\xDF\x85\xD5#@\xB6\xF4h\xAA\x27\xB3&@",1.0,1.0,3.0,1.0,0.0,inadequate
HF00033,Health Post,6.352672,9.806485,"\x01\x01\x00\x00\x00\x12\xDCH\xD9\x22i\x19@\xDBm\x17\x9A\xEB\x9C#@",1.0,3.0,2.0,0.0,0.0,adequate
HF00560,Primary Health Centre,9.863227,7.646916,"\x01\x01\x00\x00\x00c\x0C\xAC\xE3\xF8\xB9#@[\x09\xDD%q\x96\x1E@",1.0,5.0,7.0,1.0,1.0,adequate
HF00944,Comprehensive Health Centre,9.49319,11.008128,\x01\x01\x00\x00\x00\xB1mQf\x83\xFC\x22@ ]lZ)\x04&@,1.0,6.0,8.0,0.0,1.0,inadequate
HF00764,Primary Health Centre,8.388956,7.879492,\x01\x01\x00\x00\x00|*\xA7=%\xC7 @\xE1_\x04\x8D\x99\x84\x1F@,2.0,4.0,3.0,1.0,1.0,adequate
HF00895,Cottage Hospital,8.272792,8.783439,\x01\x01\x00\x00\x00\x8B8\x9Dd\xAB\x8B @g\xD2\xA6\xEA\x1E\x91!@,0.0,15.0,23.0,0.0,2.0,inadequate
HF00629,Primary Health Centre,8.365846,11.231339,\x01\x01\x00\x00\x00\xAD\xBE\xBA*P\xBB @%\x94\xBE\x10rv&@,0.0,4.0,3.0,2.0,1.0,adequate
HF00500,Primary Health Centre,7.97,10.16,\x01\x01\x00\x00\x00\xE1z\x14\xAEG\xE1\x1F@R\xB8\x1E\x85\xEBQ$@,0.0,2.0,2.0,1.0,0.0,inadequate
HF00659,Primary Health Centre,8.256369,11.432597,\x01\x01\x00\x00\x00\x9Cj-\xCCB\x83 @\x07\xB2\x9EZ}\xDD&@,0.0,3.0,6.0,3.0,1.0,adequate
HF00635,Health Post,8.434217,11.223627,\x01\x01\x00\x00\x00\x06\xBC\xCC\xB0Q\xDE @T\x01\xF7<\x7Fr&@,1.0,3.0,3.0,0.0,1.0,adequate
HF00674,Primary Health Centre,8.041144,10.825541,\x01\x01\x00\x00\x00n\xDA\x8C\xD3\x10\x15 @\xA7\x03YO\xAD\xA6%@,1.0,1.0,5.0,0.0,1.0,inadequate
HF00915,Cottage Hospital,8.560985,8.55657,\x01\x01\x00\x00\x00\xD7\x17\x09m9\x1F!@\x94\xDE7\xBE\xF6\x1C!@,,,,,,no_personnel_record
HF00026,Health Post,6.383685,9.003897,\x01\x01\x00\x00\x00\xF0\xDC{\xB8\xE4\x88\x19@\xE3\x1A\x9F\xC9\xFE\x01\x22@,0.0,2.0,2.0,0.0,0.0,adequate
HF00208,Comprehensive Health Centre,7.021574,10.460539,\x01\x01\x00\x00\x00\x8F\xC6\xA1~\x17\x16\x1C@\xAA\x10\x8F\xC4\xCB\xEB$@,4.0,9.0,11.0,1.0,0.0,adequate
HF00503,Primary Health Centre,8.184064,9.952442,"\x01\x01\x00\x00\x00\xEC\xBD\xF8\xA2=^ @u\xACRz\xA6\xE7#@",,,,,,no_personnel_record
HF00551,Primary Health Centre,7.743608,9.509261,"\x01\x01\x00\x00\x00\x06-$`t\xF9\x1E@\xABA\x98\xDB\xBD\x04#@",2.0,3.0,3.0,0.0,0.0,adequate
HF00394,Health Post,6.839057,8.340425,\x01\x01\x00\x00\x00d\xEB\x19\xC21[\x1B@J{\x83/L\xAE @,0.0,2.0,1.0,0.0,0.0,inadequate
HF01138,Comprehensive Health Centre,9.6847,9.144992,"\x01\x01\x00\x00\x00t$\x97\xFF\x90^#@\xFF\x5C4d<J\x22@",0.0,3.0,3.0,1.0,1.0,inadequate
HF00364,Health Post,6.457464,8.804419,\x01\x01\x00\x00\x00\xAEc\x5Cqq\xD4\x19@\xE2\x8F\xA2\xCE\xDC\x9B!@,0.0,2.0,2.0,0.0,0.0,adequate
HF00495,Primary Health Centre,7.837038,9.780427,"\x01\x01\x00\x00\x00x\x09N} Y\x1F@\xAE\xD4\xB3 \x94\x8F#@",2.0,5.0,2.0,0.0,1.0,inadequate
HF00917,Primary Health Centre,8.71888,8.466546,\x01\x01\x00\x00\x009\x7F\x13\x0A\x11p!@\xC3(\x08\x1E\xDF\xEE @,0.0,4.0,11.0,0.0,0.0,adequate
HF00369,General Hospital,6.618317,8.700354,\x01\x01\x00\x00\x00K>v\x17(y\x1A@\xDE>\xAB\xCC\x94f!@,2.0,15.0,22.0,7.0,0.0,inadequate
