facility_id,raw_lga_name,raw_sen_district,raw_longitude,raw_latitude,lon_parse_method,lat_parse_method,coord_status,lga_match_method,lga_match_score,matched_lga_code,matched_lga_canonical,matched_sen_district,sen_district_agrees
HF00850,Adelaja-North,Uzojina Central,9.574008,8.497804,clean,clean,included,exact,100.0,LGA003,Adelaja-North,Uzojina Central,True
HF900035,Riylude-North,Kukrima North,6.30289,9.608775,clean,clean,included,exact,100.0,LGA086,Riylude-North,Kukrima North,True
HF00966,IBANGOSA,Supwasa North,9.562662,10.376776,clean,clean,included,exact,100.0,LGA050,Ibangosa,Supwasa North,True
HF01048,Katdudu,Supwasa Central,10.001199,10.604913,clean,clean,included,exact,100.0,LGA060,Katdudu,Supwasa Central,True
HF00849,Adelaja-North,Uzojina Central,9.376616,8.598739,clean,clean,included,exact,100.0,LGA003,Adelaja-North,Uzojina Central,True
HF01191,Yeltili,Agbkeko North,10.071297,8.936743,clean,clean,included,exact,100.0,LGA110,Yeltili,Agbkeko North,True
HF01014,Funkedu LGA,Supwasa Central,10.378728,11.445765,clean,clean,included,exact,100.0,LGA038,Funkedu,Supwasa Central,True
HF00093,Yelkefa,Kukrima Central,"7,256004","9,771679",comma_decimal,comma_decimal,included,exact,100.0,LGA109,Yelkefa,Kukrima Central,True
HF00111,Lokbaru,Kukrima Central,6.958013,9.850584,clean,clean,included,exact,100.0,LGA063,Lokbaru,Kukrima Central,True
HF00236,Yobkosa-South,Agbzatu North,7.335736,7.478305,clean,clean,included,exact,100.0,LGA112,Yobkosa-South,Agbzatu North,True
HF00308,Hanraja,Agbzatu North,7.480383,7.786838,clean,clean,included,exact,100.0,LGA044,Hanraja,Agbzatu North,True
HF00870,Tivngoba,Uzojina South,9.113861,9.046058,clean,clean,included,exact,100.0,LGA098,Tivngoba,Uzojina South,True
HF00962,Yobmija,Supwasa North,9.204642,10.215874,clean,clean,included,exact,100.0,LGA113,Yobmija,Supwasa North,True
HF00974,Wuryona,Supwasa North,9.867766,10.597033,clean,clean,included,exact,100.0,LGA108,Wuryona,Supwasa North,True
HF01022,Funkedu,Supwasa Central,10.305186,11.051673,clean,clean,included,exact,100.0,LGA038,Funkedu,Supwasa Central,True
HF01034,Josmiba,Supwasa Central,10.354531,10.374949,clean,clean,included,exact,100.0,LGA058,Josmiba,Supwasa Central,True
HF00718,Dutjiri,Uzojina North,8.667394,8.173917,clean,clean,included,exact,100.0,LGA028,Dutjiri,Uzojina North,True
HF01198,Yeltili,Agbkeko North,10.166476,9.118339,clean,clean,included,exact,100.0,LGA110,Yeltili,Agbkeko North,True
HF00548,Malbawo Central,Tivbetu North,7.671103,9.642942,clean,clean,included,fuzzy,93.33333333333333,LGA068,MALBAWO-CENTRAL,Tivbetu North,True
HF01157,Jostile,Agbkeko North,9.82279,9.509212,clean,clean,included,exact,100.0,LGA059,Jostile,Agbkeko North,True
HF00884,Uzorisa,Uzojina South,8.46022,9.251456,clean,clean,included,exact,100.0,LGA105,Uzorisa Local Govt Area,Uzojina South,True
HF00365,Lokmata,Agbzatu Central,6.529803,8.777148,clean,clean,included,exact,100.0,LGA064,Lokmata,Agbzatu Central,True
HF00378,Dutzama,Agbzatu Central,6.806389,7.752265,clean,clean,included,exact,100.0,LGA031,DUTZAMA,Agbzatu Central,True
HF00813,Daishali-Central,Uzojina Central,9.025526,8.311861,clean,clean,included,exact,100.0,LGA026,Daishali-Central,Uzojina Central,True
HF01009,Funkedu,Supwasa Central,10.281216,11.489221,clean,clean,included,exact,100.0,LGA038,Funkedu,Supwasa Central,True
HF00704,Adekowo ,Tivbetu South,8.706928,11.336231,clean,clean,included,exact,100.0,LGA002,Adekowo,Tivbetu South,True
HF00102,Yelkefa,Kukrima Central,7.531738,9.846981,clean,clean,included,exact,100.0,LGA109,Yelkefa,Kukrima Central,True
HF01069,Okeyoru-South,Supwasa Central,9.841191,10.908481,clean,clean,included,exact,100.0,LGA082,Okeyoru-South,Supwasa Central,True
HF00782,Nassako-Central,Uzojina North,8.36865,7.40962,clean,clean,included,exact,100.0,LGA075,Nassako-Central,Uzojina North,True
HF00221,Enumade-West,Kukrima South,6.432695,10.360968,clean,clean,included,exact,100.0,LGA035,Enumade-West,Kukrima South,True
HF00669,Hanjiko,Tivbetu South,8.665795,11.147041,clean,clean,included,exact,100.0,LGA042,Hanjiko Local Govt Area,Tivbetu South,True
HF00626,Daidefa,Tivbetu Central,7.039971,10.97655,clean,clean,included,exact,100.0,LGA024,Daidefa,Tivbetu Central,True
HF00933,Zamberi-North,Uzojina South,8.613455,8.853192,clean,clean,included,exact,100.0,LGA116,Zamberi-North,Uzojina South,True
HF01130,Tivmama,Supwasa South,9.879404,11.594656,clean,clean,included,exact,100.0,LGA097,Tivmama,Supwasa South,True
HF01146,Lokshasa,Agbkeko North,10.312119,9.259469,clean,clean,included,exact,100.0,LGA067,Lokshasa  ,Agbkeko North,True
HF00070,Shajima,Kukrima North,5.915863,9.409864,clean,clean,included,exact,100.0,LGA087,Shajima,Kukrima North,True
HF00173,Zamnuni-North,Kukrima South,6.829183,10.168736,clean,clean,included,exact,100.0,LGA120,Zamnuni-North,Kukrima South,True
HF00433,Baungoshi,Agbzatu South,7.046457,8.808469,clean,clean,included,exact,100.0,LGA019,Baungoshi Local Govt Area,Agbzatu South,True
HF00150,WURMASHI,Kukrima Central,7.224394,10.08792,clean,clean,included,exact,100.0,LGA107,Wurmashi Local Govt Area,Kukrima Central,True
HF00482,Tivsano-North,Tivbetu North,8.305827,10.159217,clean,clean,included,exact,100.0,LGA100,Tivsano-North,Tivbetu Central,False
HF00283,Malmaba,Agbzatu North,7.641555,8.077032,clean,clean,included,exact,100.0,LGA070,Malmaba,Agbzatu North,True
HF00386,Enutifa ,Agbzatu Central,7.099591,8.034591,clean,clean,included,exact,100.0,LGA037,Enutifa,Agbzatu Central,True
HF01313,Zammiyi,Agbkeko South,10.335641,10.072283,clean,clean,included,exact,100.0,LGA119,ZAMMIYI,Agbkeko South,True
HF00210,Adenaja,Kukrima South,7.023242,10.508789,clean,clean,included,exact,100.0,LGA004,ADENAJA,Kukrima South,True
HF00341,Zamkeri,Agbzatu Central,8.956983,6.803892,clean,clean,included,exact,100.0,LGA118,Zamkeri,Agbzatu Central,True
HF00599,Agblasa,Tivbetu Central,"7,491998","10,341278",comma_decimal,comma_decimal,included,exact,100.0,LGA007,Agblasa,Tivbetu Central,True
HF01180,Maljiwo,Agbkeko North,9.670313,9.203031,clean,clean,included,exact,100.0,LGA069,Maljiwo,Agbkeko North,True
HF00339,Gwodele-South,Agbzatu North,8.22584,7.654272,clean,clean,included,exact,100.0,LGA039,Gwodele-South,Agbzatu North,True
HF00522,Agbzawa-South,Tivbetu North,8.366415,9.790939,clean,clean,included,exact,100.0,LGA013,Agbzawa-South,Tivbetu North,True
HF00390,ENUTIFA,Agbzatu Central,7.20362,7.951939,clean,clean,included,exact,100.0,LGA037,Enutifa,Agbzatu Central,True
HF00036,Riylude-North,Kukrima North,6.338552,9.581223,clean,clean,included,exact,100.0,LGA086,Riylude-North,Kukrima North,True
HF00287,Supyoshi-East ,Agbzatu North,7.813168,7.272497,clean,clean,included,exact,100.0,LGA091,Supyoshi-East  ,Agbzatu North,True
HF00623,Daidefa ,Tivbetu Central,6.946914,11.012054,clean,clean,included,exact,100.0,LGA024,Daidefa,Tivbetu Central,True
HF00315,Josduri-South,Agbzatu North,7.691968,7.631296,clean,clean,included,exact,100.0,LGA056,Josduri-South,Agbzatu North,True
HF01032,Josmiba,Supwasa Central,10.446583,10.531729,clean,clean,included,exact,100.0,LGA058,Josmiba,Supwasa Central,True
HF00319,GwodeleSouth,Agbzatu North,8.125017,7.265829,clean,clean,included,fuzzy,96.0,LGA039,Gwodele-South,Agbzatu North,True
HF00775,Tamluni,Uzojina North,8.608941,7.964657,clean,clean,included,exact,100.0,LGA094,Tamluni,Uzojina North,True
HF01114,Oluyofa,Supwasa South,9.331458,11.496599,clean,clean,included,exact,100.0,LGA085,Oluyofa  ,Supwasa South,True
HF01118,Oluyofa LGA,Supwasa South,9.271003,11.204682,clean,clean,included,exact,100.0,LGA085,Oluyofa  ,Supwasa South,True
HF00716,Tivrafa-West,Uzojina North,9.162223,7.853431,clean,clean,included,fuzzy,91.66666666666666,LGA099,Tivrafa West,Uzojina North,True
HF01307,Ngemidu,Agbkeko South,10.331032,9.767527,clean,clean,included,exact,100.0,LGA077,Ngemidu,Agbkeko South,True
HF00062,Shajima,Kukrima North,5.847472,9.075516,clean,clean,included,exact,100.0,LGA087,Shajima,Kukrima North,True
HF00453,Daishako,Agbzatu South,,,missing,missing,excluded_missing_or_unparseable,exact,100.0,LGA025,Daishako,Agbzatu South,True
HF00631,Joskeru,Tivbetu South,8.297274,10.988237,clean,clean,included,exact,100.0,LGA057,Joskeru,Tivbetu South,True
HF00163,Wurmashi,Kukrima Central,7.372612,9.825712,clean,clean,included,exact,100.0,LGA107,Wurmashi Local Govt Area,Kukrima Central,True
HF01010,Funkedu,Supwasa Central,10.308312,11.50089,clean,clean,included,exact,100.0,LGA038,Funkedu,Supwasa Central,True
HF00729,Agbkotu-South LGA,Uzojina North,8.217868,8.365974,clean,clean,included,exact,100.0,LGA006,Agbkotu-South,Uzojina North,True
HF00876,Olubani-South,Uzojina South,8.297465,8.620468,clean,clean,included,exact,100.0,LGA083,OLUBANI-SOUTH,Uzojina South,True
HF00358,Irosaja,Agbzatu Central,"6°38'05.0""E","8°02'47.4""N",dms,dms,included,exact,100.0,LGA055,Irosaja,Agbzatu Central,True
HF00254,Agbmita ,Agbzatu North,7.863119,8.300637,clean,clean,included,exact,100.0,LGA008,Agbmita  ,Agbzatu North,True
HF00097,Yelkefa ,Kukrima Central,7.321908,9.436841,clean,clean,included,exact,100.0,LGA109,Yelkefa,Kukrima Central,True
HF00245,Yobkosa-South ,Agbzatu North,7.396388,7.52661,clean,clean,included,exact,100.0,LGA112,Yobkosa-South,Agbzatu North,True
HF00114,Agbnumi,Kukrima Central,7.073944,9.378171,clean,clean,included,exact,100.0,LGA010,Agbnumi,Kukrima Central,True
HF01264,Zamjidu,Agbkeko Central,9.631287,10.053679,clean,clean,included,exact,100.0,LGA117,Zamjidu  ,Agbkeko Central,True
HF00745,Agbkotu-South,Uzojina North,8.429242,8.148335,clean,clean,included,exact,100.0,LGA006,Agbkotu-South,Uzojina North,True
HF00137,Gwolama,Kukrima Central,6.875789,9.464973,clean,clean,included,exact,100.0,LGA041,Gwolama,Kukrima Central,True
HF00013,Katmaba,Kukrima North,5.787011,9.350461,clean,clean,included,exact,100.0,LGA061,Katmaba,Kukrima North,True
HF00392,Enutifa,Agbzatu Central,7.220875,8.156061,clean,clean,included,exact,100.0,LGA037,Enutifa,Agbzatu Central,True
HF01194,Yeltili,Agbkeko North,10.236493,9.088785,clean,clean,included,exact,100.0,LGA110,Yeltili,Agbkeko North,True
HF00506,Bauzani,Tivbetu North,7.881317,10.393352,clean,clean,included,exact,100.0,LGA021,Bauzani,Tivbetu North,True
HF00493,Agbtsiko,Tivbetu North,7.904155,9.88681,clean,clean,included,exact,100.0,LGA012,Agbtsiko  ,Tivbetu North,True
HF00294,Supyoshi East,Agbzatu North,7.846969,7.523123,clean,clean,included,fuzzy,92.3076923076923,LGA091,Supyoshi-East  ,Agbzatu North,True
HF00207,Adenaja,Kukrima South,6.91537,10.657512,clean,clean,included,exact,100.0,LGA004,ADENAJA,Kukrima South,True
HF00807,Tamwata-South,Uzojina Central,10.088412,8.380318,clean,clean,included,exact,100.0,LGA095,Tamwata-South,Uzojina Central,True
HF01280,Nasnadu,Agbkeko South,9.983622,10.245049,clean,clean,included,exact,100.0,LGA073,Nasnadu  ,Agbkeko South,True
HF00714,Tivrafa-West,Uzojina North,9.253637,7.75297,clean,clean,included,fuzzy,91.66666666666666,LGA099,Tivrafa West,Uzojina North,True
HF00817,Daishali-Central,Uzojina Central,9.194847,8.295374,clean,clean,included,exact,100.0,LGA026,Daishali-Central,Uzojina Central,True
HF00080,Ibabani,Kukrima North,6.551028,9.23757,clean,clean,included,exact,100.0,LGA047,Ibabani,Kukrima North,True
HF00883,Uzorisa,Uzojina South,8.61,9.3,clean,clean,included,exact,100.0,LGA105,Uzorisa Local Govt Area,Uzojina South,True
HF01026,Funkedu,Supwasa Central,10.386903,11.274294,clean,clean,included,exact,100.0,LGA038,Funkedu,Supwasa Central,True
HF00401,Supsama-South,Agbzatu Central,6.329248,8.35941,clean,clean,included,exact,100.0,LGA090,Supsama-South,Agbzatu Central,True
HF00158,WURMASHI,Kukrima Central,"7,32801","10,01993",comma_decimal,comma_decimal,included,exact,100.0,LGA107,Wurmashi Local Govt Area,Kukrima Central,True
HF00492,Agbtsiko,Tivbetu North,7.896897,9.957972,clean,clean,included,exact,100.0,LGA012,Agbtsiko  ,Tivbetu North,True
HF01223,Yobrifa-West,Agbkeko Central,9.208669,9.582208,clean,clean,included,exact,100.0,LGA114,YOBRIFA-WEST,Agbkeko Central,True
HF00726,Dutjiri,Uzojina North,8.768756,8.107688,clean,clean,included,exact,100.0,LGA028,Dutjiri,Uzojina North,True
HF00681,Olujiwa,Tivbetu South,8.133588,11.010768,clean,clean,included,exact,100.0,LGA084,Olujiwa,Tivbetu South,True
HF00402,Supsama-South,Agbzatu Central,6.331815,8.476892,clean,clean,included,exact,100.0,LGA090,Supsama-South,Agbzatu Central,True
HF00180,Daizade,Kukrima South,6.180701,10.398511,clean,clean,included,exact,100.0,LGA027,Daizade,Kukrima South,True
HF00922,Zamberi-North,Uzojina South,,,missing,missing,excluded_missing_or_unparseable,exact,100.0,LGA116,Zamberi-North,Uzojina South,True
HF00079,Ibabani,Kukrima North,6.647426,9.207911,clean,clean,included,exact,100.0,LGA047,Ibabani,Kukrima North,True
HF00987,Zambani,Supwasa Central,10.051964,11.442163,clean,clean,included,exact,100.0,LGA115,Zambani,Supwasa Central,True
HF01266,ZAMJIDU,Agbkeko Central,9.721704,10.285211,clean,clean,included,exact,100.0,LGA117,Zamjidu  ,Agbkeko Central,True
HF01117,Oluyofa,Supwasa South,9.240381,11.194036,clean,clean,included,exact,100.0,LGA085,Oluyofa  ,Supwasa South,True
HF00737,Agbkotu-South,Uzojina North,8.408827,7.977742,clean,clean,included,exact,100.0,LGA006,Agbkotu-South,Uzojina North,True
HF00695,Adekowo,Tivbetu South,8.427249,11.443271,clean,clean,included,exact,100.0,LGA002,Adekowo,Tivbetu South,True
HF00320,Gwodele South,Agbzatu North,8.037996,7.485179,clean,clean,included,fuzzy,92.3076923076923,LGA039,Gwodele-South,Agbzatu North,True
HF00485,Tivsano-North,Tivbetu North,8.322352,10.370432,clean,clean,included,exact,100.0,LGA100,Tivsano-North,Tivbetu Central,False
HF00199,UMUMITU,Kukrima South,6.850184,10.934481,clean,clean,included,exact,100.0,LGA102,Umumitu,Kukrima South,True
HF00818,Daishali-Central,Uzojina Central,9.064413,8.370969,clean,clean,included,exact,100.0,LGA026,Daishali-Central,Uzojina Central,True
HF00712,Tivrafa-West,Uzojina North,9.195903,7.733946,clean,clean,included,fuzzy,91.66666666666666,LGA099,Tivrafa West,Uzojina North,True
HF00621,Daidefa,Tivbetu Central,6.962039,11.197645,clean,clean,included,exact,100.0,LGA024,Daidefa,Tivbetu Central,True
HF01047,KATDUDU,Supwasa Central,9.903174,10.47537,clean,clean,included,exact,100.0,LGA060,Katdudu,Supwasa Central,True
HF00439,Agbngoru,Agbzatu South,7.451157,8.365148,clean,clean,included,exact,100.0,LGA009,Agbngoru,Agbzatu South,True
HF01303,Ngemidu,Agbkeko South,10.108152,9.834896,clean,clean,included,exact,100.0,LGA077,Ngemidu,Agbkeko South,True
HF00134,Gwolama,Kukrima Central,6.720903,9.69918,clean,clean,included,exact,100.0,LGA041,Gwolama,Kukrima Central,True
HF00815,Daishali-Central,Uzojina Central,9.016716,8.172384,clean,clean,included,exact,100.0,LGA026,Daishali-Central,Uzojina Central,True
HF00647,Tamlufa-East,Tivbetu South,8.762285,10.494411,clean,clean,included,exact,100.0,LGA093,Tamlufa-East Local Govt Area,Tivbetu South,True
HF00863,Tivngoba,Uzojina South,8.877169,8.876026,clean,clean,included,exact,100.0,LGA098,Tivngoba,Uzojina South,True
HF00900,Hansatu,Uzojina South,8.739818,9.235174,clean,clean,included,exact,100.0,LGA046,Hansatu  ,Uzojina South,True
HF00408,Supsama-South,Agbzatu Central,6.458664,8.339632,clean,clean,included,exact,100.0,LGA090,Supsama-South,Agbzatu Central,True
HF00155,Wurmashi,Kukrima Central,7.328893,10.089911,clean,clean,included,exact,100.0,LGA107,Wurmashi Local Govt Area,Kukrima Central,True
HF01030,Funkedu,Supwasa Central,10.557672,11.275906,clean,clean,included,exact,100.0,LGA038,Funkedu,Supwasa Central,True
HF00279,Malmaba,Agbzatu North,7.687308,8.172457,clean,clean,included,exact,100.0,LGA070,Malmaba,Agbzatu North,True
HF00795,Tamwata-South,Uzojina Central,9.969188,8.285255,clean,clean,included,exact,100.0,LGA095,Tamwata-South,Uzojina Central,True
HF00116,Agbnumi,Kukrima Central,,,missing,missing,excluded_missing_or_unparseable,exact,100.0,LGA010,Agbnumi,Kukrima Central,True
HF00597,Agblasa,Tivbetu Central,7.289865,10.438936,clean,clean,included,exact,100.0,LGA007,Agblasa,Tivbetu Central,True
HF00209,Adenaja,Kukrima South,7.064385,10.437278,clean,clean,included,exact,100.0,LGA004,ADENAJA,Kukrima South,True
HF00719,Dutjiri,Uzojina North,8.632798,8.112821,clean,clean,included,exact,100.0,LGA028,Dutjiri,Uzojina North,True
HF00586,Irongori,Tivbetu Central,7.802457,10.892201,clean,clean,included,exact,100.0,LGA054,Irongori,Tivbetu Central,True
HF01033,Josmiba,Supwasa Central,10.424916,10.374908,clean,clean,included,exact,100.0,LGA058,Josmiba,Supwasa Central,True
HF00469,NGETIJA,Agbzatu South,7.397743,9.157751,clean,clean,included,exact,100.0,LGA079,Ngetija,Agbzatu South,True
HF00540,Uzoberi,Tivbetu North,8.812666,10.40768,clean,clean,included,exact,100.0,LGA103,Uzoberi,Tivbetu North,True
HF00836,Dutkeni,Uzojina Central,9.633994,8.617211,clean,clean,included,exact,100.0,LGA029,Dutkeni  ,Uzojina Central,True
HF00529,Hansaba,Tivbetu North,8.617094,9.942694,clean,clean,included,exact,100.0,LGA045,Hansaba,Tivbetu North,True
HF00240,Yobkosa-South,Agbzatu North,7.152962,7.587244,clean,clean,included,exact,100.0,LGA112,Yobkosa-South,Agbzatu North,True
HF01270,Nasnadu,Agbkeko South,9.777677,10.31171,clean,clean,included,exact,100.0,LGA073,Nasnadu  ,Agbkeko South,True
HF901045,Josmiba,Supwasa Central,10.763168,10.409072,clean,clean,included,exact,100.0,LGA058,Josmiba,Supwasa Central,True
HF00458,BANNGONO,Agbzatu South,7.341541,8.963465,clean,clean,included,exact,100.0,LGA017,Banngono,Agbzatu South,True
HF00420,Oketsifa,Agbzatu South,,,missing,missing,excluded_missing_or_unparseable,exact,100.0,LGA081,Oketsifa,Agbzatu South,True
HF00264,Agbmita,Agbzatu North,7.967791,7.894853,clean,clean,included,exact,100.0,LGA008,Agbmita  ,Agbzatu North,True
HF01104,Loknaba,Supwasa South,8.916813,11.497722,clean,clean,included,exact,100.0,LGA065,Loknaba,Supwasa South,True
HF00920,Banluwo,Uzojina South,8.746025,8.414476,clean,clean,included,exact,100.0,LGA016,Banluwo,Uzojina South,True
HF01084,Ekedeta-East ,Supwasa South,9.735351,11.534799,clean,clean,included,exact,100.0,LGA032,Ekedeta-East,Supwasa South,True
HF00947,Adekeni ,Supwasa North,9.572284,10.990339,clean,clean,included,exact,100.0,LGA001,Adekeni,Supwasa North,True
HF00906,Hansatu,Uzojina South,9.11739,9.237454,clean,clean,included,exact,100.0,LGA046,Hansatu  ,Uzojina South,True
HF00431,Oketsifa ,Agbzatu South,7.906886,8.425708,clean,clean,included,exact,100.0,LGA081,Oketsifa,Agbzatu South,True
HF00203,Adenaja,Kukrima South,6.759104,10.578527,clean,clean,included,exact,100.0,LGA004,ADENAJA,Kukrima South,True
HF00184,Daizade LGA,Kukrima South,6.523993,10.49626,clean,clean,included,exact,100.0,LGA027,Daizade,Kukrima South,True
HF00178,Daizade,Kukrima South,6.17052,10.410985,clean,clean,included,exact,100.0,LGA027,Daizade,Kukrima South,True
HF00937,Zamberi-North,Uzojina South,8.729747,8.717338,clean,clean,included,exact,100.0,LGA116,Zamberi-North,Uzojina South,True
HF01271,Nasnadu,Agbkeko South,19.692101,10.283345,clean,clean,excluded_out_of_bounds,exact,100.0,LGA073,Nasnadu  ,Agbkeko South,True
HF01293,ENUMIJA,Agbkeko South,10.706274,10.240565,clean,clean,included,exact,100.0,LGA036,Enumija,Agbkeko South,True
HF00083,Ekejisa-North,Kukrima North,5.69673,9.468527,clean,clean,included,exact,100.0,LGA034,Ekejisa-North Local Govt Area,Kukrima North,True
HF900507,Bauzani,Tivbetu North,7.870121,10.361789,clean,clean,included,exact,100.0,LGA021,Bauzani,Tivbetu North,True
HF00159,Wurmashi,Kukrima Central,7.232863,9.979617,clean,clean,included,exact,100.0,LGA107,Wurmashi Local Govt Area,Kukrima Central,True
HF00086,Ekejisa-North,Kukrima North,5.772775,9.779541,clean,clean,included,exact,100.0,LGA034,Ekejisa-North Local Govt Area,Kukrima North,True
HF00154,Wurmashi LGA,Kukrima Central,7.337601,10.099004,clean,clean,included,exact,100.0,LGA107,Wurmashi Local Govt Area,Kukrima Central,True
HF00885,Uzorisa,Uzojina South,8.560145,9.157302,clean,clean,included,exact,100.0,LGA105,Uzorisa Local Govt Area,Uzojina South,True
HF00634,Joskeru,Tivbetu South,8.371635,11.02418,clean,clean,included,exact,100.0,LGA057,Joskeru,Tivbetu South,True
HF00126,Agbjide,Kukrima Central,6.682408,9.132827,clean,clean,included,exact,100.0,LGA005,Agbjide,Kukrima Central,True
HF00523,Agbzawa-South,Tivbetu North,8.339937,9.618947,clean,clean,included,exact,100.0,LGA013,Agbzawa-South,Tivbetu North,True
HF00824,Daishali Central,Uzojina Central,9.306646,8.128605,clean,clean,included,fuzzy,93.75,LGA026,Daishali-Central,Uzojina Central,True
HF01142,Sokmiri,Agbkeko North,9.770981,9.088231,clean,clean,included,exact,100.0,LGA088,Sokmiri,Agbkeko North,True
HF00620,Tivbani,Tivbetu Central,7.633096,10.558365,clean,clean,included,exact,100.0,LGA096,Tivbani,Tivbetu Central,True
HF00976,WURYONA,Supwasa North,9.797223,10.381944,clean,clean,included,exact,100.0,LGA108,Wuryona,Supwasa North,True
HF01008,Funkedu,Supwasa Central,10.291289,11.391382,clean,clean,included,exact,100.0,LGA038,Funkedu,Supwasa Central,True
HF00711,Tivrafa-West,Uzojina North,9.188483,7.66625,clean,clean,included,fuzzy,91.66666666666666,LGA099,Tivrafa West,Uzojina North,True
HF00949,Adekeni,Supwasa North,"9,611282","10,806318",comma_decimal,comma_decimal,included,exact,100.0,LGA001,Adekeni,Supwasa North,True
HF00739,Agbkotu-South,Uzojina North,8.295702,8.061593,clean,clean,included,exact,100.0,LGA006,Agbkotu-South,Uzojina North,True
HF00354,Zamkeri,Agbzatu Central,6.976663,8.633944,clean,clean,included,exact,100.0,LGA118,Zamkeri,Agbzatu Central,True
HF01054,Katdudu,Supwasa Central,10.115378,10.493284,clean,clean,included,exact,100.0,LGA060,Katdudu,Supwasa Central,True
HF00848,Adelaja-North LGA,Uzojina Central,-2.025305,8.528982,clean,clean,excluded_out_of_bounds,exact,100.0,LGA003,Adelaja-North,Uzojina Central,True
HF00967,Wuryona,Supwasa North,9.648412,10.62545,clean,clean,included,exact,100.0,LGA108,Wuryona,Supwasa North,True
HF00524,AgbzawaSouth,Tivbetu North,8.420957,9.544625,clean,clean,included,fuzzy,96.0,LGA013,Agbzawa-South,Tivbetu North,True
HF01167,Ngenuta-Central,Agbkeko North,10.109794,8.527238,clean,clean,included,exact,100.0,LGA078,Ngenuta-Central Local Govt Area,Agbkeko North,True
HF00907,Hansatu,Uzojina South,9.108846,9.398758,clean,clean,included,exact,100.0,LGA046,Hansatu  ,Uzojina South,True
HF01267,Zamjidu,Agbkeko Central,9.815728,10.058363,clean,clean,included,exact,100.0,LGA117,Zamjidu  ,Agbkeko Central,True
HF00286,Supyoshi East,Agbzatu North,7.721971,7.363033,clean,clean,included,fuzzy,92.3076923076923,LGA091,Supyoshi-East  ,Agbzatu North,True
HF00738,Agbkotu-South,Uzojina North,8.282804,7.870243,clean,clean,included,exact,100.0,LGA006,Agbkotu-South,Uzojina North,True
HF01092,Baumiru LGA,Supwasa South,8.890092,11.167532,clean,clean,included,exact,100.0,LGA018,Baumiru,Supwasa South,True
HF00779,Nassako-Central ,Uzojina North,8.391328,7.593854,clean,clean,included,exact,100.0,LGA075,Nassako-Central,Uzojina North,True
HF00484,Tivsano-North,Tivbetu North,8.195867,10.462858,clean,clean,included,exact,100.0,LGA100,Tivsano-North,Tivbetu Central,False
HF00837,Dutkeni,Uzojina Central,9.648378,8.47573,clean,clean,included,exact,100.0,LGA029,Dutkeni  ,Uzojina Central,True
HF00964,Ibangosa,Supwasa North,9.421029,10.243308,clean,clean,included,exact,100.0,LGA050,Ibangosa,Supwasa North,True
HF00376,Dutzama,Agbzatu Central,7.06,7.56,clean,clean,included,exact,100.0,LGA031,DUTZAMA,Agbzatu Central,True
HF00842,Dutkeni,Uzojina Central,9.896609,8.483445,clean,clean,included,exact,100.0,LGA029,Dutkeni  ,Uzojina Central,True
HF00299,Hanraja,Agbzatu North,7.485282,7.903418,clean,clean,included,exact,100.0,LGA044,Hanraja,Agbzatu North,True
HF00827,Yeltsina LGA,Uzojina Central,9.455965,8.894234,clean,clean,included,exact,100.0,LGA111,Yeltsina Local Govt Area,Uzojina Central,True
HF00946,Adekeni,Supwasa North,9.604945,10.891036,clean,clean,included,exact,100.0,LGA001,Adekeni,Supwasa North,True
HF00899,Hansatu,Uzojina South,8.694335,9.05162,clean,clean,included,exact,100.0,LGA046,Hansatu  ,Uzojina South,True
HF00306,Hanraja,Agbzatu North,7.534055,7.778562,clean,clean,included,exact,100.0,LGA044,Hanraja,Agbzatu North,True
HF01250,Daibama,Agbkeko Central,9.342473,9.818916,clean,clean,included,exact,100.0,LGA022,Daibama,Agbkeko Central,True
HF01044,JOSMIBA,Supwasa Central,10.813933,10.433058,clean,clean,included,exact,100.0,LGA058,Josmiba,Supwasa Central,True
HF00044,Irolufa,Kukrima North,5.978349,9.791278,clean,clean,included,exact,100.0,LGA051,Irolufa,Kukrima North,True
HF00122,AGBJIDE,Kukrima Central,6.775384,9.284507,clean,clean,included,exact,100.0,LGA005,Agbjide,Kukrima Central,True
HF01161,Jostile,Agbkeko North,9.972627,9.334659,clean,clean,included,exact,100.0,LGA059,Jostile,Agbkeko North,True
HF01068,Okeyoru-South,Supwasa Central,9.910485,10.873512,clean,clean,included,exact,100.0,LGA082,Okeyoru-South,Supwasa Central,True
HF00715,Tivrafa-West ,Uzojina North,9.238574,7.753521,clean,clean,included,fuzzy,91.66666666666666,LGA099,Tivrafa West,Uzojina North,True
HF00697,Adekowo,Tivbetu South,8.398191,11.523169,clean,clean,included,exact,100.0,LGA002,Adekowo,Tivbetu South,True
HF00574,Dutwano,Tivbetu Central,7.546526,11.218139,clean,clean,included,exact,100.0,LGA030,Dutwano,Tivbetu Central,True
HF01251,Daibama,Agbkeko Central,9.312411,9.888199,clean,clean,included,exact,100.0,LGA022,Daibama,Agbkeko Central,True
HF00471,Ngetija,Agbzatu South,7.405006,9.209063,clean,clean,included,exact,100.0,LGA079,Ngetija,Agbzatu South,True
HF00292,Supyoshi-East,Agbzatu North,7.988569,7.28424,clean,clean,included,exact,100.0,LGA091,Supyoshi-East  ,Agbzatu North,True
